id,label
584,2
585,6
586,2
587,2
588,2
589,3
590,4
591,2
592,2
593,6
594,0
595,4
596,0
597,5
598,5
599,6
600,0
601,4
602,6
603,3
604,3
605,2
606,2
607,0
608,3
609,3
610,6
611,4
612,3
613,2
614,3
615,4
616,3
617,4
618,6
619,0
620,3
621,0
622,5
623,5
624,3
625,6
626,6
627,3
628,4
629,5
630,2
631,2
632,6
633,5
634,6
635,6
636,0
637,6
638,5
639,0
640,2
641,5
642,4
643,3
644,3
645,4
646,3
647,6
648,3
649,3
650,5
651,0
652,3
653,6
654,0
655,2
656,2
657,2
658,4
659,3
660,6
661,3
662,4
663,3
664,0
665,3
666,0
667,5
668,4
669,3
670,0
671,6
672,4
673,4
674,2
675,5
676,4
677,3
678,2
679,4
680,6
681,6
682,5
683,4
684,5
685,6
686,3
687,5
688,2
689,4
690,2
691,6
692,0
693,0
694,1
695,2
696,4
697,5
698,0
699,0
700,6
701,5
702,3
703,3
704,5
705,2
706,3
707,0
708,6
709,4
710,3
711,5
712,3
713,2
714,2
715,4
716,6
717,3
718,3
719,4
720,3
721,3
722,4
723,3
724,4
725,1
726,0
727,3
728,0
729,4
730,3
731,2
732,3
733,4
734,5
735,6
736,6
737,0
738,3
739,4
740,3
741,2
742,3
743,5
744,3
745,3
746,3
747,5
748,2
749,4
750,5
751,2
752,3
753,0
754,4
755,5
756,2
757,4
758,1
759,4
760,0
761,5
762,6
763,0
764,4
765,6
766,3
767,3
768,6
769,4
770,3
771,3
772,2
773,3
774,0
775,0
776,6
777,3
778,6
779,5
780,3
781,4
782,4
783,1
784,4
785,6
786,3
787,2
788,5
789,3
790,3
791,4
792,6
793,3
794,3
795,6
796,5
797,3
798,0
799,3
800,5
801,0
802,3
803,3
804,0
805,5
806,0
807,4
808,3
809,2
810,5
811,3
812,4
813,2
814,0
815,6
816,0
817,3
818,3
819,6
820,6
821,5
822,3
823,3
824,4
825,0
826,3
827,6
828,2
829,4
830,5
831,4
832,4
833,4
834,5
835,6
836,6
837,6
838,0
839,4
840,4
841,6
842,5
843,4
844,4
845,3
846,4
847,0
848,3
849,5
850,0
851,4
852,4
853,6
854,2
855,4
856,6
857,2
858,3
859,3
860,0
861,6
862,4
863,4
864,3
865,6
866,5
867,3
868,3
869,2
870,0
871,5
872,4
873,2
874,4
875,4
876,5
877,5
878,3
879,3
880,6
881,6
882,3
883,3
884,0
885,5
886,4
887,2
888,2
889,6
890,5
891,2
892,3
893,0
894,5
895,0
896,3
897,4
898,4
899,6
900,6
901,0
902,3
903,5
904,3
905,2
906,4
907,2
908,6
909,0
910,6
911,2
912,2
913,1
914,6
915,3
916,6
917,3
918,0
919,3
920,0
921,6
922,4
923,4
924,2
925,0
926,3
927,0
928,3
929,3
930,5
931,4
932,2
933,1
934,0
935,2
936,3
937,5
938,2
939,0
940,4
941,3
942,0
943,2
944,4
945,3
946,3
947,0
948,5
949,6
950,6
951,3
952,0
953,3
954,3
955,3
956,6
957,2
958,0
959,3
960,2
961,3
962,6
963,3
964,4
965,6
966,3
967,0
968,2
969,6
970,5
971,6
972,5
973,5
974,2
975,5
976,2
977,2
978,5
979,4
980,3
981,3
982,0
983,3
984,2
985,4
986,3
987,2
988,3
989,5
990,3
991,2
992,6
993,6
994,3
995,6
996,5
997,0
998,0
999,2
1000,5
1001,3
1002,6
1003,0
1004,5
1005,5
1006,3
1007,0
1008,3
1009,6
1010,3
1011,0
1012,6
1013,3
1014,3
1015,4
1016,4
1017,2
1018,6
1019,6
1020,4
1021,0
1022,3
1023,3
1024,4
1025,4
1026,5
1027,4
1028,3
1029,5
1030,0
1031,6
1032,2
1033,5
1034,5
1035,6
1036,4
1037,2
1038,3
1039,5
1040,6
1041,0
1042,5
1043,3
1044,0
1045,4
1046,4
1047,3
1048,3
1049,4
1050,5
1051,3
1052,2
1053,3
1054,6
1055,3
1056,3
1057,6
1058,0
1059,4
1060,4
1061,5
1062,2
1063,3
1064,6
1065,4
1066,1
1067,2
1068,3
1069,2
1070,6
1071,6
1072,5
1073,3
1074,2
1075,5
1076,3
1077,3
1078,4
1079,1
1080,2
1081,3
1082,0
1083,5
1084,4
1085,0
1086,0
1087,4
1088,3
1089,6
1090,5
1091,1
1092,3
1093,3
1094,6
1095,2
1096,2
1097,1
1098,0
1099,3
1100,0
1101,3
1102,5
1103,3
1104,2
1105,4
1106,3
1107,3
1108,4
1109,5
1110,4
1111,5
1112,0
1113,2
1114,3
1115,2
1116,4
1117,6
1118,2
1119,5
1120,4
1121,3
1122,2
1123,2
1124,5
1125,5
1126,4
1127,6
1128,3
1129,0
1130,3
1131,0
1132,3
1133,5
1134,2
1135,4
1136,0
1137,4
1138,0
1139,3
1140,4
1141,0
1142,3
1143,3
1144,0
1145,3
1146,3
1147,2
1148,5
1149,6
1150,6
1151,0
1152,2
1153,6
1154,4
1155,3
1156,0
1157,4
1158,5
1159,2
1160,5
1161,4
1162,3
1163,2
1164,0
1165,0
1166,6
1167,0
1168,4
1169,5
1170,2
1171,6
1172,4
1173,0
1174,6
1175,3
1176,0
1177,5
1178,3
1179,3
1180,0
1181,0
1182,0
1183,3
1184,3
1185,5
1186,6
1187,5
1188,4
1189,0
1190,0
1191,0
1192,3
1193,6
1194,3
1195,4
1196,3
1197,6
1198,4
1199,4
1200,2
1201,5
1202,5
1203,0
1204,6
1205,6
1206,2
1207,6
1208,0
1209,2
1210,2
1211,3
1212,4
1213,3
1214,4
1215,0
1216,4
1217,4
1218,0
1219,6
1220,6
1221,4
1222,5
1223,0
1224,2
1225,2
1226,2
1227,4
1228,4
1229,6
1230,1
1231,6
1232,6
1233,0
1234,0
1235,5
1236,3
1237,3
1238,6
1239,4
1240,3
1241,3
1242,4
1243,3
1244,2
1245,3
1246,2
1247,3
1248,6
1249,3
1250,2
1251,3
1252,3
1253,6
1254,6
1255,4
1256,6
1257,6
1258,6
1259,0
1260,2
1261,3
1262,2
1263,1
1264,0
1265,4
1266,4
1267,0
1268,5
1269,6
1270,2
1271,4
1272,0
1273,3
1274,2
1275,2
1276,4
1277,6
1278,5
1279,3
1280,5
1281,6
1282,3
1283,2
1284,0
1285,6
1286,5
1287,4
1288,4
1289,0
1290,3
1291,4
1292,6
1293,3
1294,3
1295,0
1296,4
1297,3
1298,2
1299,3
1300,6
1301,6
1302,2
1303,3
1304,3
1305,2
1306,0
1307,4
1308,2
1309,6
1310,3
1311,3
1312,5
1313,0
1314,6
1315,5
1316,0
1317,0
1318,6
1319,3
1320,6
1321,6
1322,4
1323,2
1324,4
1325,4
1326,3
1327,5
1328,6
1329,0
1330,4
1331,2
1332,0
1333,6
1334,0
1335,5
1336,4
1337,6
1338,6
1339,3
1340,3
1341,3
1342,2
1343,0
1344,5
1345,6
1346,3
1347,5
1348,5
1349,0
1350,2
1351,6
1352,4
1353,2
1354,2
1355,1
1356,3
1357,0
1358,4
1359,3
1360,4
1361,4
1362,4
1363,5
1364,2
1365,0
1366,3
1367,3
1368,0
1369,4
1370,4
1371,0
1372,0
1373,6
1374,6
1375,4
1376,3
1377,4
1378,6
1379,4
1380,3
1381,2
1382,2
1383,4
1384,6
1385,4
1386,4
1387,4
1388,4
1389,6
1390,3
1391,6
1392,4
1393,6
1394,0
1395,6
1396,6
1397,2
1398,0
1399,4
1400,6
1401,3
1402,4
1403,6
1404,4
1405,3
1406,3
1407,6
1408,3
1409,4
1410,6
1411,4
1412,6
1413,5
1414,3
1415,2
1416,0
1417,6
1418,3
1419,3
1420,0
1421,6
1422,4
1423,3
1424,3
1425,4
1426,6
1427,3
1428,2
1429,5
1430,5
1431,0
1432,3
1433,4
1434,0
1435,2
1436,4
1437,5
1438,4
1439,0
1440,5
1441,4
1442,0
1443,3
1444,5
1445,2
1446,2
1447,3
1448,6
1449,0
1450,3
1451,6
1452,3
1453,2
1454,1
1455,3
1456,2
1457,6
1458,4
1459,4
1460,0
1461,6
1462,2
1463,4
1464,3
1465,4
1466,3
1467,3
1468,3
1469,6
1470,4
1471,3
1472,5
1473,6
1474,5
1475,0
1476,3
1477,3
1478,5
1479,6
1480,0
1481,3
1482,3
1483,6
1484,3
1485,0
1486,4
1487,0
1488,5
1489,5
1490,3
1491,3
1492,3
1493,0
1494,6
1495,2
1496,3
1497,2
1498,0
1499,2
1500,2
1501,3
1502,3
1503,5
1504,0
1505,3
1506,4
1507,3
1508,0
1509,0
1510,0
1511,5
1512,6
1513,4
1514,4
1515,0
1516,0
1517,6
1518,4
1519,4
1520,3
1521,3
1522,6
1523,6
1524,3
1525,0
1526,3
1527,6
1528,0
1529,5
1530,6
1531,3
1532,3
1533,4
1534,3
1535,6
1536,5
1537,2
1538,4
1539,6
1540,2
1541,2
1542,2
1543,1
1544,4
1545,3
1546,5
1547,3
1548,2
1549,0
1550,6
1551,2
1552,0
1553,4
1554,5
1555,2
1556,2
1557,3
1558,2
1559,4
1560,0
1561,3
1562,5
1563,6
1564,6
1565,3
1566,3
1567,3
1568,2
1569,4
1570,0
1571,0
1572,0
1573,0
1574,5
1575,6
1576,6
1577,6
1578,6
1579,5
1580,3
1581,3
1582,3
1583,3
1584,0
1585,0
1586,6
1587,4
1588,3
1589,6
1590,6
1591,6
1592,2
1593,5
1594,4
1595,0
1596,2
1597,3
1598,3
1599,6
1600,6
1601,2
1602,3
1603,4
1604,3
1605,3
1606,0
1607,4
1608,3
1609,2
1610,5
1611,6
1612,3
1613,4
1614,2
1615,3
1616,6
1617,4
1618,4
1619,0
1620,6
1621,4
1622,3
1623,5
1624,6
1625,2
1626,4
1627,5
1628,0
1629,0
1630,6
1631,3
1632,3
1633,6
1634,6
1635,3
1636,0
1637,0
1638,3
1639,5
1640,3
1641,3
1642,3
1643,5
1644,2
1645,5
1646,6
1647,2
1648,3
1649,0
1650,3
1651,5
1652,3
1653,4
1654,2
1655,3
1656,2
1657,0
1658,2
1659,6
1660,0
1661,4
1662,0
1663,2
1664,3
1665,0
1666,5
1667,4
1668,4
1669,0
1670,6
1671,3
1672,5
1673,2
1674,6
1675,3
1676,3
1677,3
1678,3
1679,2
1680,3
1681,0
1682,0
1683,5
1684,0
1685,3
1686,4
1687,3
1688,3
1689,5
1690,3
1691,3
1692,4
1693,2
1694,4
1695,4
1696,3
1697,0
1698,4
1699,2
1700,3
1701,5
1702,6
1703,6
1704,2
1705,4
1706,3
1707,4
1708,0
1709,3
1710,4
1711,4
1712,6
1713,4
1714,3
1715,4
1716,0
1717,3
1718,0
1719,6
1720,3
1721,3
1722,4
1723,3
1724,6
1725,0
1726,4
1727,2
1728,3
1729,6
1730,6
1731,2
1732,4
1733,2
1734,0
1735,2
1736,3
1737,3
1738,3
1739,0
1740,3
1741,6
1742,3
1743,0
1744,6
1745,6
1746,5
1747,0
1748,4
1749,3
1750,3
1751,0
1752,3
1753,0
1754,2
1755,0
1756,4
1757,6
1758,4
1759,5
1760,5
1761,5
1762,4
1763,3
1764,2
1765,3
1766,0
1767,6
1768,3
1769,3
1770,4
1771,0
1772,0
1773,2
1774,3
1775,5
1776,1
1777,5
1778,0
1779,4
1780,5
1781,3
1782,3
1783,6
1784,3
1785,3
1786,2
1787,4
1788,5
1789,2
1790,3
1791,5
1792,3
1793,6
1794,2
1795,6
1796,3
1797,3
1798,4
1799,3
1800,2
1801,3
1802,0
1803,3
1804,0
1805,6
1806,3
1807,3
1808,6
1809,4
1810,0
1811,5
1812,2
1813,5
1814,3
1815,4
1816,3
1817,4
1818,0
1819,3
1820,2
1821,3
1822,4
1823,2
1824,0
1825,3
1826,2
1827,3
1828,5
1829,6
1830,2
1831,3
1832,6
1833,0
1834,3
1835,6
1836,0
1837,6
1838,4
1839,3
1840,2
1841,6
1842,2
1843,6
1844,3
1845,6
1846,6
1847,6
1848,5
1849,3
1850,1
1851,6
1852,2
1853,4
1854,3
1855,3
1856,5
1857,2
1858,6
1859,6
1860,2
1861,0
1862,6
1863,4
1864,5
1865,2
1866,4
1867,4
1868,4
1869,3
1870,6
1871,2
1872,6
1873,6
1874,4
1875,4
1876,3
1877,4
1878,2
1879,3
1880,2
1881,4
1882,6
1883,3
1884,6
1885,4
1886,5
1887,6
1888,4
1889,5
1890,3
1891,2
1892,4
1893,4
1894,0
1895,4
1896,6
1897,4
1898,6
1899,0
1900,0
1901,4
1902,6
1903,3
1904,2
1905,0
1906,6
1907,5
1908,6
1909,3
1910,2
1911,5
1912,3
1913,6
1914,5
1915,5
1916,0
1917,3
1918,3
1919,5
1920,4
1921,3
1922,4
1923,3
1924,2
1925,3
1926,5
1927,6
1928,4
1929,4
1930,3
1931,3
1932,0
1933,4
1934,3
1935,2
1936,2
1937,2
1938,3
1939,5
1940,2
1941,6
1942,3
1943,6
1944,3
1945,5
1946,4
1947,3
1948,2
1949,2
1950,2
1951,3
1952,3
1953,0
1954,3
1955,6
1956,4
1957,2
1958,5
1959,3
1960,2
1961,6
1962,6
1963,6
1964,2
1965,3
1966,3
1967,3
1968,5
1969,2
1970,3
1971,2
1972,2
1973,3
1974,6
1975,6
1976,6
1977,0
1978,3
1979,3
1980,0
1981,4
1982,6
1983,0
1984,6
1985,6
1986,2
1987,6
1988,4
1989,4
1990,3
1991,0
1992,6
1993,3
1994,0
1995,4
1996,0
1997,5
1998,3
1999,0
2000,0
2001,4
2002,0
2003,3
2004,4
2005,5
2006,3
2007,3
2008,2
2009,4
2010,4
2011,3
2012,6
2013,3
2014,5
2015,4
2016,1
2017,2
2018,4
2019,3
2020,5
2021,6
2022,3
2023,5
2024,6
2025,4
2026,3
2027,6
2028,4
2029,2
2030,4
2031,5
2032,3
2033,3
2034,2
2035,3
2036,4
2037,6
2038,4
2039,4
2040,4
2041,6
2042,5
2043,0
2044,6
2045,6
2046,0
2047,2
2048,6
2049,4
2050,6
2051,5
2052,3
2053,3
2054,3
2055,4
2056,0
2057,6
2058,4
2059,5
2060,3
2061,2
2062,3
2063,4
2064,5
2065,5
2066,3
2067,5
2068,4
2069,6
2070,6
2071,0
2072,4
2073,0
2074,3
2075,0
2076,2
2077,3
2078,6
2079,4
2080,3
2081,3
2082,5
2083,6
2084,5
2085,1
2086,4
2087,3
2088,0
2089,4
2090,3
2091,0
2092,2
2093,3
2094,5
2095,4
2096,5
2097,3
2098,4
2099,2
2100,4
2101,6
2102,0
2103,5
2104,5
2105,4
2106,6
2107,0
2108,0
2109,3
2110,2
2111,3
2112,0
2113,3
2114,3
2115,0
2116,5
2117,3
2118,6
2119,2
2120,3
2121,3
2122,3
2123,6
2124,2
2125,6
2126,3
2127,4
2128,4
2129,0
2130,0
2131,4
2132,3
2133,6
2134,0
2135,2
2136,0
2137,4
2138,4
2139,3
2140,3
2141,4
2142,0
2143,3
2144,2
2145,3
2146,5
2147,0
2148,6
2149,3
2150,4
2151,4
2152,0
2153,0
2154,2
2155,4
2156,2
2157,5
2158,3
2159,2
2160,2
2161,0
2162,0
2163,5
2164,2
2165,3
2166,4
2167,2
2168,4
2169,6
2170,0
2171,4
2172,6
2173,6
2174,2
2175,0
2176,6
2177,2
2178,0
2179,6
2180,5
2181,3
2182,3
2183,2
2184,3
2185,4
2186,2
2187,3
2188,3
2189,2
2190,2
2191,6
2192,4
2193,3
2194,4
2195,5
2196,2
2197,6
2198,3
2199,4
2200,5
2201,6
2202,4
2203,0
2204,4
2205,4
2206,3
2207,5
2208,3
2209,2
2210,6
2211,4
2212,4
2213,4
2214,4
2215,3
2216,4
2217,0
2218,0
2219,3
2220,3
2221,4
2222,3
2223,4
2224,6
2225,2
2226,4
2227,4
2228,4
2229,3
2230,0
2231,4
2232,6
2233,2
2234,2
2235,6
2236,2
2237,3
2238,3
2239,2
2240,0
2241,2
2242,0
2243,3
2244,4
2245,3
2246,0
2247,3
2248,6
2249,3
2250,3
2251,0
2252,6
2253,0
2254,0
2255,6
2256,3
2257,2
2258,3
2259,5
2260,5
2261,2
2262,2
2263,3
2264,0
2265,4
2266,6
2267,6
2268,2
2269,0
2270,5
2271,4
2272,6
2273,3
2274,2
2275,0
2276,3
2277,4
2278,3
2279,3
2280,5
2281,4
2282,6
2283,6
2284,4
2285,3
2286,5
2287,4
2288,2
2289,3
2290,3
2291,2
2292,4
2293,6
2294,6
2295,3
2296,4
2297,3
2298,2
2299,4
2300,3
2301,3
2302,3
2303,2
2304,3
2305,3
2306,3
2307,4
2308,2
2309,3
2310,4
2311,0
2312,3
2313,4
2314,5
2315,6
2316,5
2317,6
2318,3
2319,0
2320,3
2321,3
2322,4
2323,2
2324,0
2325,3
2326,6
2327,3
2328,5
2329,6
2330,6
2331,5
2332,6
2333,3
2334,5
2335,4
2336,2
2337,6
2338,4
2339,6
2340,1
2341,2
2342,6
2343,4
2344,1
2345,0
2346,2
2347,2
2348,6
2349,6
2350,0
2351,6
2352,3
2353,0
2354,3
2355,5
2356,4
2357,6
2358,0
2359,5
2360,0
2361,4
2362,5
2363,3
2364,2
2365,3
2366,3
2367,4
2368,0
2369,2
2370,6
2371,3
2372,5
2373,2
2374,0
2375,3
2376,5
2377,5
2378,0
2379,6
2380,2
2381,3
2382,5
2383,3
2384,3
2385,3
2386,5
2387,6
2388,3
2389,0
2390,6
2391,5
2392,2
2393,2
2394,2
2395,5
2396,2
2397,0
2398,3
2399,6
2400,6
2401,4
2402,5
2403,5
2404,0
2405,4
2406,6
2407,0
2408,2
2409,6
2410,2
2411,6
2412,1
2413,2
2414,4
2415,6
2416,4
2417,2
2418,6
2419,5
2420,3
2421,4
2422,2
2423,2
2424,0
2425,4
2426,5
2427,3
2428,0
2429,6
2430,6
2431,0
2432,2
2433,3
2434,3
2435,3
2436,5
2437,6
2438,5
2439,6
2440,6
2441,2
2442,6
2443,6
2444,0
2445,0
2446,4
2447,3
2448,3
2449,0
2450,6
2451,2
2452,4
2453,0
2454,3
2455,3
2456,4
2457,3
2458,6
2459,0
2460,3
2461,3
2462,2
2463,0
2464,0
2465,5
2466,6
2467,3
2468,5
2469,2
2470,3
2471,6
2472,6
2473,6
2474,2
2475,0
2476,6
2477,2
2478,2
2479,3
2480,0
2481,5
2482,4
2483,2
2484,3
2485,5
2486,4
2487,6
2488,4
2489,4
2490,6
2491,6
2492,3
2493,3
2494,0
2495,6
2496,3
2497,5
2498,6
2499,5
2500,2
2501,4
2502,3
2503,6
2504,2
2505,6
2506,5
2507,4
2508,2
2509,3
2510,3
2511,5
2512,0
2513,4
2514,5
2515,6
2516,3
2517,3
2518,2
2519,0
2520,2
2521,3
2522,2
2523,4
2524,4
2525,3
2526,2
2527,3
2528,3
2529,0
2530,6
2531,6
2532,6
2533,6
2534,0
2535,4
2536,3
2537,3
2538,4
2539,0
2540,6
2541,2
2542,6
2543,4
2544,5
2545,0
2546,3
2547,2
2548,0
2549,4
2550,6
2551,3
2552,4
2553,4
2554,2
2555,6
2556,3
2557,2
2558,0
2559,0
2560,3
2561,6
2562,2
2563,2
2564,4
2565,3
2566,3
2567,3
2568,3
2569,2
2570,6
2571,2
2572,4
2573,6
2574,0
2575,0
2576,6
2577,6
2578,2
2579,6
2580,6
2581,5
2582,2
2583,6
2584,4
2585,5
2586,5
2587,6
2588,4
2589,2
2590,4
2591,5
2592,6
2593,5
2594,3
2595,2
2596,2
2597,5
2598,5
2599,0
2600,1
2601,0
2602,2
2603,0
2604,3
2605,6
2606,0
2607,0
2608,3
2609,4
2610,2
2611,3
2612,6
2613,2
2614,4
2615,2
2616,6
2617,6
2618,3
2619,2
2620,6
2621,2
2622,2
2623,3
2624,4
2625,0
2626,2
2627,3
2628,3
2629,2
2630,6
2631,4
2632,6
2633,4
2634,6
2635,6
2636,4
2637,5
2638,3
2639,2
2640,6
2641,6
2642,3
2643,6
2644,0
2645,3
2646,0
2647,3
2648,3
2649,4
2650,2
2651,4
2652,6
2653,6
2654,2
2655,0
2656,4
2657,3
2658,4
2659,3
2660,4
2661,5
2662,2
2663,0
2664,3
2665,0
2666,0
2667,2
2668,6
2669,4
2670,6
2671,0
2672,3
2673,4
2674,3
2675,4
2676,5
2677,4
2678,2
2679,3
2680,2
2681,0
2682,5
2683,5
2684,0
2685,6
2686,0
2687,0
2688,3
2689,4
2690,6
2691,3
2692,4
2693,2
2694,2
2695,5
2696,3
2697,3
2698,5
2699,2
2700,3
2701,3
2702,5
2703,4
2704,6
2705,3
2706,3
2707,3
2708,3
2709,3
2710,3
2711,6
2712,4
2713,3
2714,3
2715,6
2716,6
2717,0
2718,3
2719,2
2720,3
2721,1
2722,4
2723,5
2724,0
2725,4
2726,3
2727,2
2728,0
2729,3
2730,2
2731,2
2732,3
2733,4
2734,3
2735,3
2736,3
2737,6
2738,2
2739,6
2740,6
2741,0
2742,5
2743,3
2744,4
2745,2
2746,3
2747,2
2748,0
2749,2
2750,3
2751,0
2752,0
2753,3
2754,4
2755,3
2756,5
2757,6
2758,2
2759,6
2760,0
2761,3
2762,3
2763,3
2764,3
2765,6
2766,5
2767,5
2768,0
2769,3
2770,4
2771,0
2772,0
2773,2
2774,4
2775,2
2776,5
2777,4
2778,0
2779,4
2780,6
2781,6
2782,4
2783,2
2784,3
2785,6
2786,2
2787,2
2788,5
2789,6
2790,3
2791,3
2792,2
2793,2
2794,0
2795,3
2796,0
2797,3
2798,5
2799,6
2800,6
2801,3
2802,3
2803,2
2804,2
2805,5
2806,6
2807,2
2808,3
2809,6
2810,4
2811,0
2812,5
2813,4
2814,5
2815,1
2816,3
2817,5
2818,2
2819,3
2820,2
2821,4
2822,3
2823,5
2824,3
2825,5
2826,0
2827,4
2828,5
2829,3
2830,3
2831,5
2832,4
2833,4
2834,2
2835,4
2836,5
2837,6
2838,2
2839,6
2840,3
2841,3
2842,5
2843,4
2844,3
2845,5
2846,5
2847,4
2848,2
2849,4
2850,6
2851,3
2852,0
2853,6
2854,6
2855,4
2856,6
2857,3
2858,4
2859,5
2860,6
2861,3
2862,0
2863,3
2864,2
2865,4
2866,3
2867,3
2868,6
2869,4
2870,2
2871,4
2872,4
2873,4
2874,0
2875,2
2876,5
2877,0
2878,3
2879,2
2880,6
2881,6
2882,2
2883,0
2884,6
2885,3
2886,3
2887,6
2888,2
2889,0
2890,6
2891,3
2892,0
2893,3
2894,5
2895,0
2896,5
2897,6
2898,2
2899,5
2900,3
2901,5
2902,3
2903,5
2904,3
2905,6
2906,2
2907,3
2908,3
2909,4
2910,6
2911,6
2912,4
2913,3
2914,4
2915,6
2916,4
2917,0
2918,6
2919,2
2920,6
2921,2
2922,4
2923,3
2924,2
2925,4
2926,4
2927,3
2928,5
2929,3
2930,0
2931,0
2932,4
2933,2
2934,5
2935,3
2936,6
2937,6
2938,3
2939,3
2940,5
2941,4
2942,4
2943,2
2944,3
2945,5
2946,3
2947,2
2948,6
2949,2
2950,2
2951,5
2952,3
2953,0
2954,3
2955,3
2956,3
2957,4
2958,0
2959,3
2960,0
2961,0
2962,3
2963,2
2964,3
2965,3
2966,6
2967,0
2968,3
2969,4
2970,4
2971,1
2972,5
2973,6
2974,6
2975,6
2976,4
2977,5
2978,6
2979,3
2980,2
2981,3
2982,0
2983,3
2984,4
2985,3
2986,3
2987,6
2988,6
2989,2
2990,2
2991,2
2992,6
2993,2
2994,0
2995,3
2996,3
2997,6
