id,label
533,1
534,0
535,1
536,0
537,1
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,1
550,0
551,1
552,0
553,0
554,1
555,0
556,0
557,0
558,0
559,1
560,0
561,0
562,1
563,0
564,0
565,0
566,0
567,1
568,0
569,1
570,1
571,1
572,0
573,1
574,1
575,0
576,1
577,1
578,0
579,1
580,1
581,0
582,0
583,0
584,1
585,1
586,1
587,0
588,0
589,1
590,0
591,0
592,1
593,1
594,0
595,1
596,0
597,0
598,1
599,0
600,0
601,1
602,1
603,0
604,0
605,1
606,1
607,0
608,1
609,1
610,0
611,0
612,0
613,1
614,0
615,1
616,0
617,1
618,0
619,0
620,0
621,1
622,0
623,1
624,1
625,1
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,1
646,1
647,0
648,0
649,0
650,1
651,0
652,0
653,0
654,1
655,0
656,1
657,1
658,1
659,1
660,0
661,1
662,0
663,0
664,1
665,0
666,1
667,0
668,0
669,1
670,0
671,0
672,0
673,0
674,1
675,0
676,0
677,0
678,0
679,0
680,1
681,0
682,0
683,0
684,0
685,0
686,0
687,1
688,0
689,1
690,1
691,0
692,0
693,0
694,0
695,1
696,1
697,1
698,0
699,0
700,1
701,0
702,0
703,1
704,0
705,1
706,0
707,0
708,0
709,0
710,1
711,0
712,0
713,1
714,0
715,0
716,1
717,1
718,0
719,0
720,1
721,1
722,1
723,0
724,0
725,0
726,1
727,0
728,1
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,1
740,0
741,1
742,0
743,1
744,1
745,1
746,0
747,1
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,1
756,1
757,0
758,0
759,0
760,0
761,0
762,1
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,1
772,0
773,0
774,0
775,1
776,1
777,0
778,0
779,0
780,0
781,0
782,1
783,0
784,0
785,1
786,0
787,1
788,0
789,0
790,1
791,1
792,1
793,0
794,0
795,0
796,1
797,0
798,1
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,1
810,1
811,1
812,0
813,0
814,0
815,1
816,0
817,1
818,0
819,1
820,0
821,0
822,0
823,0
824,0
825,1
826,0
827,1
828,1
829,0
830,0
831,1
832,1
833,0
834,1
835,0
836,0
837,0
838,0
839,0
840,1
841,0
842,0
843,0
844,1
845,0
846,0
847,0
848,0
849,0
850,1
851,0
852,1
853,0
854,0
855,1
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,1
864,0
865,0
866,1
867,0
868,1
869,0
870,0
871,1
872,1
873,0
874,1
875,0
876,0
877,1
878,0
879,0
880,1
881,0
882,0
883,0
884,0
885,0
886,1
887,1
888,0
889,1
890,0
891,0
892,1
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,1
905,0
906,1
907,1
908,0
909,0
910,0
911,0
912,1
913,0
914,0
915,1
916,0
917,0
918,1
919,1
920,1
921,1
922,1
923,1
924,0
925,1
926,0
927,0
928,0
929,1
930,0
931,0
932,0
933,0
934,1
935,0
936,1
937,1
938,0
939,1
940,0
941,0
942,1
943,1
944,0
945,0
946,1
947,0
948,0
949,0
950,0
951,1
952,0
953,0
954,0
955,1
956,0
957,0
958,1
959,1
960,1
961,0
962,0
963,0
964,0
965,1
966,0
967,1
968,1
969,1
970,0
971,1
972,1
973,0
974,1
975,1
976,0
977,1
978,0
979,0
980,0
981,0
982,0
983,1
984,1
985,0
986,0
987,0
988,1
989,1
990,1
991,0
992,1
993,1
994,0
995,1
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,1
1003,0
1004,0
1005,0
1006,0
1007,0
1008,1
1009,0
1010,0
1011,0
1012,0
1013,1
1014,0
1015,0
1016,0
1017,0
1018,0
1019,1
1020,0
1021,0
1022,0
1023,1
1024,0
1025,0
1026,0
1027,1
1028,0
1029,0
1030,1
1031,1
1032,0
1033,0
1034,0
1035,1
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,1
1046,0
1047,0
1048,0
1049,0
1050,1
1051,1
1052,0
1053,0
1054,1
1055,1
1056,1
1057,1
1058,0
1059,0
1060,1
1061,0
1062,1
1063,1
1064,0
1065,1
1066,1
1067,1
1068,0
1069,0
1070,0
1071,0
1072,1
1073,0
1074,1
1075,0
1076,1
1077,0
1078,1
1079,1
1080,1
1081,0
1082,0
1083,1
1084,0
1085,0
1086,0
1087,1
1088,0
1089,0
1090,0
1091,1
1092,0
1093,0
1094,1
1095,0
1096,0
1097,1
1098,0
1099,1
1100,1
1101,0
1102,1
1103,1
1104,0
1105,1
1106,1
1107,1
1108,0
1109,0
1110,1
1111,0
1112,1
1113,0
1114,0
1115,1
1116,0
1117,1
1118,0
1119,0
1120,1
1121,0
1122,0
1123,0
1124,1
1125,0
1126,0
1127,1
1128,0
1129,1
1130,0
1131,0
1132,0
1133,0
1134,1
1135,0
1136,0
1137,0
1138,0
1139,1
1140,0
1141,0
1142,0
1143,0
1144,1
1145,0
1146,0
1147,0
1148,0
1149,0
1150,1
1151,0
1152,0
1153,1
1154,1
1155,0
1156,0
1157,0
1158,0
1159,1
1160,0
1161,1
1162,1
1163,1
1164,0
1165,0
1166,0
1167,1
1168,0
1169,1
1170,1
1171,0
1172,0
1173,0
1174,0
1175,0
1176,1
1177,0
1178,1
1179,1
1180,0
1181,0
1182,0
1183,1
1184,0
1185,0
1186,0
1187,0
1188,0
1189,1
1190,0
1191,0
1192,0
1193,1
1194,0
1195,0
1196,1
1197,1
1198,0
1199,0
1200,1
1201,1
1202,0
1203,0
1204,1
1205,0
1206,0
1207,1
1208,1
1209,0
1210,1
1211,0
1212,0
1213,0
1214,1
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,1
1222,1
1223,1
1224,1
1225,0
1226,0
1227,0
1228,0
1229,1
1230,0
1231,1
1232,1
1233,1
1234,0
1235,0
1236,0
1237,0
1238,1
1239,1
1240,0
1241,0
1242,0
1243,1
1244,0
1245,1
1246,1
1247,0
1248,0
1249,1
1250,0
1251,0
1252,0
1253,1
1254,0
1255,0
1256,1
1257,0
1258,0
1259,0
1260,1
1261,0
1262,0
1263,1
1264,1
1265,0
1266,0
1267,0
1268,1
1269,1
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,1
1277,0
1278,0
1279,1
1280,0
1281,0
1282,0
1283,0
1284,0
1285,1
1286,0
1287,0
1288,1
1289,0
1290,1
1291,0
1292,0
1293,1
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,1
1302,0
1303,0
1304,0
1305,1
1306,0
1307,0
1308,0
1309,0
1310,0
1311,1
1312,1
1313,0
1314,0
1315,0
1316,0
1317,1
1318,1
1319,1
1320,1
1321,0
1322,0
1323,0
1324,1
1325,0
1326,1
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,1
1337,0
1338,0
1339,1
1340,0
1341,1
1342,1
1343,0
1344,1
1345,0
1346,1
1347,0
1348,0
1349,0
1350,0
1351,1
1352,0
1353,0
1354,0
1355,1
1356,1
1357,0
1358,1
1359,1
1360,0
1361,0
1362,0
1363,1
1364,0
1365,1
1366,0
1367,0
1368,1
1369,0
1370,1
1371,1
1372,0
1373,1
1374,1
1375,1
1376,1
1377,0
1378,1
1379,1
1380,1
1381,1
1382,0
1383,0
1384,1
1385,1
1386,1
1387,0
1388,0
1389,1
1390,1
1391,1
1392,0
1393,0
1394,0
1395,0
1396,0
1397,1
1398,0
1399,1
1400,1
1401,0
1402,1
1403,0
1404,1
1405,1
1406,1
1407,1
1408,0
1409,1
1410,0
1411,1
1412,0
1413,0
1414,1
1415,0
1416,0
1417,0
1418,1
1419,1
1420,0
1421,1
1422,1
1423,0
1424,1
1425,1
1426,1
1427,0
1428,0
1429,0
1430,1
1431,1
1432,0
1433,1
1434,1
1435,1
1436,0
1437,0
1438,0
1439,1
1440,0
1441,0
1442,0
1443,0
1444,1
1445,1
1446,1
1447,0
1448,1
1449,1
1450,0
1451,1
1452,1
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,1
1460,1
1461,0
1462,0
1463,1
1464,0
1465,0
1466,1
1467,0
1468,1
1469,0
1470,1
1471,0
1472,1
1473,0
1474,0
1475,1
1476,1
1477,0
1478,0
1479,1
1480,1
1481,0
1482,1
1483,0
1484,0
1485,1
1486,0
1487,1
1488,0
1489,1
1490,1
1491,0
1492,0
1493,0
1494,1
1495,0
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,1
1503,0
1504,0
1505,0
1506,0
1507,1
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,1
1519,0
1520,0
1521,0
1522,0
1523,1
1524,1
1525,0
1526,0
1527,0
1528,1
1529,0
1530,1
1531,0
1532,0
1533,0
1534,1
1535,0
1536,1
1537,1
1538,0
1539,1
1540,0
1541,0
1542,0
1543,1
1544,0
1545,1
1546,1
1547,0
1548,0
1549,1
1550,0
1551,1
1552,0
1553,1
1554,0
1555,0
1556,1
1557,1
1558,0
1559,0
1560,1
1561,0
1562,0
1563,0
1564,0
1565,1
1566,1
1567,1
1568,1
1569,1
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,1
1578,0
1579,0
1580,1
1581,0
1582,0
1583,1
1584,1
1585,1
1586,0
1587,0
1588,0
1589,0
1590,1
1591,0
1592,0
1593,0
1594,1
1595,1
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,1
1605,0
1606,1
1607,1
1608,1
1609,0
1610,1
1611,1
1612,0
1613,0
1614,1
1615,0
1616,0
1617,0
1618,0
1619,0
1620,1
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,1
1628,0
1629,0
1630,1
1631,0
1632,1
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,1
1643,1
1644,1
1645,0
1646,0
1647,0
1648,1
1649,0
1650,1
1651,0
1652,0
1653,1
1654,0
1655,0
1656,0
1657,0
1658,1
1659,0
1660,0
1661,0
1662,0
1663,0
1664,1
1665,0
1666,0
1667,1
1668,0
1669,0
1670,1
1671,1
1672,1
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,1
1684,0
1685,1
1686,0
1687,0
1688,1
1689,0
1690,0
1691,1
1692,0
1693,0
1694,0
1695,1
1696,0
1697,0
1698,1
1699,0
1700,1
1701,0
1702,1
1703,0
1704,0
1705,0
1706,0
1707,0
1708,1
1709,0
1710,0
1711,0
1712,0
1713,1
1714,1
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,1
1723,0
1724,0
1725,0
1726,0
1727,1
1728,0
1729,1
1730,1
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,1
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,1
1750,0
1751,1
1752,0
1753,0
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,0
1762,0
1763,0
1764,1
1765,0
1766,0
1767,0
1768,1
1769,1
1770,0
1771,1
1772,0
1773,0
1774,0
1775,1
1776,0
1777,1
1778,0
1779,1
1780,0
1781,0
1782,1
1783,0
1784,1
1785,0
1786,1
1787,0
1788,1
1789,1
1790,1
1791,0
1792,0
1793,0
1794,0
1795,0
1796,1
1797,0
1798,1
1799,0
1800,0
1801,0
1802,0
1803,0
1804,1
1805,0
1806,1
1807,0
1808,0
1809,0
1810,1
1811,0
1812,1
1813,0
1814,1
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,1
1822,0
1823,0
1824,0
1825,0
1826,1
1827,0
1828,1
1829,1
1830,0
1831,0
1832,0
1833,0
1834,1
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,1
1846,0
1847,0
1848,1
1849,1
1850,0
1851,1
1852,0
1853,0
1854,0
1855,0
1856,1
1857,0
1858,0
1859,1
1860,1
1861,1
1862,1
1863,1
1864,0
1865,1
1866,0
1867,0
1868,0
1869,1
1870,0
1871,0
1872,0
1873,1
1874,1
1875,0
1876,1
1877,1
1878,0
1879,0
1880,0
1881,0
1882,0
1883,1
1884,1
1885,0
1886,1
1887,1
1888,0
1889,1
1890,1
1891,1
1892,1
1893,0
1894,0
1895,1
1896,0
1897,1
1898,0
1899,1
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,1
1907,1
1908,0
1909,0
1910,1
1911,1
1912,0
1913,1
1914,0
1915,0
1916,0
1917,1
1918,0
1919,1
1920,1
1921,0
1922,1
1923,1
1924,0
1925,0
1926,0
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,1
1935,0
1936,0
1937,0
1938,1
1939,0
1940,0
1941,0
1942,1
1943,1
1944,1
1945,0
1946,0
1947,0
1948,0
1949,1
1950,0
1951,0
1952,1
1953,1
1954,0
1955,0
1956,1
1957,1
1958,0
1959,1
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,1
1968,0
1969,1
1970,1
1971,0
1972,0
1973,0
1974,0
1975,1
1976,0
1977,1
1978,0
1979,0
1980,1
1981,0
1982,1
1983,0
1984,0
1985,0
1986,0
1987,0
1988,1
1989,0
1990,1
1991,0
1992,0
1993,1
1994,0
1995,0
1996,1
1997,0
1998,0
1999,0
2000,0
2001,0
2002,1
2003,1
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,1
2017,0
2018,0
2019,0
2020,1
2021,0
2022,1
2023,0
2024,1
2025,1
2026,0
2027,0
2028,0
2029,0
2030,0
2031,1
2032,0
2033,1
2034,1
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,1
2044,1
2045,1
2046,1
2047,0
2048,0
2049,1
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,1
2062,0
2063,1
2064,1
2065,0
2066,1
2067,1
2068,1
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,1
2082,0
2083,0
2084,0
2085,0
2086,0
2087,1
2088,0
2089,0
2090,1
2091,0
2092,1
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,1
2102,1
2103,0
2104,1
2105,0
2106,0
2107,1
2108,1
2109,0
2110,0
2111,0
2112,1
2113,1
2114,1
2115,1
2116,0
2117,0
2118,0
2119,0
2120,1
2121,0
2122,0
2123,0
2124,0
2125,1
2126,0
2127,0
2128,0
2129,1
2130,1
2131,1
2132,1
2133,0
2134,1
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,1
2148,0
2149,0
2150,0
2151,0
2152,0
2153,1
2154,1
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,1
2163,0
2164,1
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,1
2178,0
2179,0
2180,1
2181,1
2182,0
2183,0
2184,1
2185,0
2186,0
2187,0
2188,0
2189,1
2190,0
2191,0
2192,0
2193,1
2194,0
2195,0
2196,1
2197,0
2198,0
2199,1
2200,1
2201,0
2202,1
2203,0
2204,0
2205,1
2206,0
2207,0
2208,1
2209,0
2210,0
2211,1
2212,1
2213,1
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,1
2224,0
2225,0
2226,1
2227,1
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,1
2235,0
2236,1
2237,0
2238,0
2239,0
2240,1
2241,1
2242,0
2243,1
2244,0
2245,1
2246,0
2247,0
2248,0
2249,1
2250,0
2251,1
2252,0
2253,1
2254,1
2255,1
2256,1
2257,1
2258,0
2259,0
2260,1
2261,1
2262,1
2263,0
2264,1
2265,0
2266,0
2267,0
2268,0
2269,1
2270,0
2271,0
2272,0
2273,0
2274,1
2275,0
2276,0
2277,1
2278,1
2279,1
2280,0
2281,0
2282,1
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,1
2295,1
2296,0
2297,0
2298,1
2299,1
2300,1
2301,1
2302,1
2303,0
2304,0
2305,1
2306,0
2307,1
2308,0
2309,1
2310,0
2311,1
2312,1
2313,0
2314,1
2315,1
2316,0
2317,0
2318,0
2319,0
2320,1
2321,0
2322,1
2323,0
2324,1
2325,1
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,1
2336,1
2337,0
2338,0
2339,1
2340,1
2341,0
2342,0
2343,0
2344,1
2345,1
2346,0
2347,0
2348,0
2349,0
2350,0
2351,1
2352,0
2353,0
2354,1
2355,0
2356,1
2357,0
2358,1
2359,0
2360,0
2361,0
2362,0
2363,1
2364,1
2365,0
2366,1
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,1
2375,1
2376,0
2377,1
2378,0
2379,1
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,1
2387,0
2388,1
2389,0
2390,1
2391,1
2392,1
2393,1
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,1
2401,0
2402,0
2403,0
2404,0
2405,1
2406,0
2407,1
2408,0
2409,0
2410,0
2411,1
2412,0
2413,1
2414,1
2415,0
2416,0
2417,1
2418,0
2419,0
2420,0
2421,0
2422,0
2423,1
2424,0
2425,0
2426,1
2427,0
2428,0
2429,0
2430,0
2431,0
2432,1
2433,1
2434,0
2435,1
2436,0
2437,1
2438,0
2439,1
2440,0
2441,0
2442,1
2443,1
2444,0
2445,0
2446,1
2447,0
2448,1
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,0
2456,1
2457,1
2458,0
2459,0
2460,1
2461,0
2462,0
2463,0
2464,0
2465,1
2466,0
2467,0
2468,1
2469,1
2470,0
2471,1
2472,1
2473,0
2474,0
2475,0
2476,0
2477,0
2478,1
2479,0
2480,0
2481,1
2482,0
2483,0
2484,0
2485,1
2486,1
2487,1
2488,1
2489,0
2490,1
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,1
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,1
2506,0
2507,0
2508,1
2509,0
2510,0
2511,1
2512,0
2513,1
2514,0
2515,0
2516,1
2517,0
2518,0
2519,1
2520,0
2521,1
2522,1
2523,0
2524,0
2525,1
2526,0
2527,0
2528,0
2529,0
2530,1
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,1
2541,0
2542,1
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,1
2551,0
2552,0
2553,1
2554,1
2555,1
2556,0
2557,1
2558,0
2559,1
2560,1
2561,0
2562,1
2563,0
2564,1
2565,0
2566,0
2567,0
2568,0
2569,0
2570,1
2571,0
2572,0
2573,1
2574,0
2575,1
2576,0
2577,0
2578,1
2579,0
2580,1
2581,0
2582,0
2583,1
2584,0
2585,0
2586,1
2587,0
2588,0
2589,0
2590,1
2591,0
2592,0
2593,0
2594,1
2595,0
2596,0
2597,1
2598,1
2599,1
2600,1
2601,0
2602,1
2603,0
2604,1
2605,0
2606,1
2607,0
2608,0
2609,0
2610,1
2611,1
2612,0
2613,0
2614,1
2615,1
2616,1
2617,1
2618,1
2619,0
2620,0
2621,0
2622,1
2623,1
2624,0
2625,0
2626,1
2627,1
2628,0
2629,0
2630,0
2631,1
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,1
2645,1
2646,1
2647,1
2648,1
2649,0
2650,0
2651,1
2652,0
2653,0
2654,1
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,1
2666,0
2667,0
2668,1
2669,1
2670,0
2671,1
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,1
2680,0
2681,1
2682,1
2683,1
2684,1
2685,0
2686,0
2687,1
2688,1
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,1
2697,0
2698,0
2699,0
2700,0
2701,0
2702,1
2703,0
2704,0
2705,0
2706,1
2707,0
2708,0
2709,0
2710,1
2711,1
2712,0
2713,1
2714,1
2715,1
2716,1
2717,0
2718,0
2719,1
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,1
2727,1
2728,0
2729,0
2730,1
2731,0
2732,0
2733,0
2734,0
2735,1
2736,0
2737,1
2738,0
2739,1
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,1
2754,1
2755,0
2756,0
2757,1
2758,0
2759,0
2760,1
2761,1
2762,0
2763,0
2764,1
2765,0
2766,0
2767,1
2768,0
2769,0
2770,0
2771,0
2772,0
2773,1
2774,0
2775,0
2776,1
2777,0
2778,1
2779,0
2780,0
2781,0
2782,0
2783,0
2784,1
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,1
2795,0
2796,0
2797,1
2798,1
2799,1
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,1
2809,0
2810,1
2811,0
2812,1
2813,0
2814,0
2815,0
2816,1
2817,0
2818,1
2819,1
2820,0
2821,1
2822,0
2823,1
2824,0
2825,0
2826,1
2827,0
2828,0
2829,0
2830,1
2831,0
2832,0
2833,0
2834,1
2835,1
2836,1
2837,1
2838,0
2839,0
2840,1
2841,0
2842,1
2843,1
2844,1
2845,1
2846,0
2847,0
2848,0
2849,1
2850,1
2851,0
2852,1
2853,0
2854,0
2855,0
2856,0
2857,0
2858,1
2859,0
2860,0
2861,0
2862,1
2863,0
2864,0
2865,0
2866,1
2867,0
2868,0
2869,1
2870,0
2871,1
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,1
2889,1
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,1
2898,0
2899,0
2900,1
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,1
2910,1
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,1
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,1
2926,1
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,1
2934,0
2935,0
2936,0
2937,1
2938,0
2939,0
2940,1
2941,0
2942,0
2943,0
2944,1
2945,0
2946,0
2947,0
2948,1
2949,0
2950,1
2951,0
2952,1
2953,0
2954,1
2955,0
2956,1
2957,0
2958,0
2959,0
2960,0
2961,1
2962,1
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,1
2971,0
2972,1
2973,0
2974,0
2975,0
2976,1
2977,1
2978,0
2979,1
2980,0
2981,0
2982,0
2983,0
2984,0
2985,1
2986,0
2987,0
2988,1
2989,0
2990,0
2991,0
2992,1
2993,1
2994,1
2995,0
2996,0
2997,1
